species_name,Genus_name,decimalLongitude,decimalLatitude,countryCode,gbifID,family,taxonRank,year,basisOfRecord,datasetName,institutionCode,Lieform,Source,Endemic,,,,,Family ,Number of occurances of each family ,,,,,,,,,,,,,,,,,,,,,,,
Pleurospermopsis sikkimensis,Pleurospermopsis,90.277777999999998,27.712499999999999,BTN,4062227120,Apiaceae,SPECIES,2022,PRESERVED_SPECIMEN,Tropicos,THIM,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleurospermopsis sikkimensis,Pleurospermopsis,89.334190000000007,27.780220000000000,BTN,4061367412,Apiaceae,SPECIES,2018,PRESERVED_SPECIMEN,Tropicos,THIM,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleurospermopsis sikkimensis,Pleurospermopsis,90.288732999999993,27.717949999999998,BTN,1257815612,Apiaceae,SPECIES,2011,PRESERVED_SPECIMEN,Tropicos,THIM,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleurospermopsis sikkimensis,Pleurospermopsis,89.334249999999997,27.780266999999998,BTN,1257803345,Apiaceae,SPECIES,2010,PRESERVED_SPECIMEN,Tropicos,THIM,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleurospermopsis sikkimensis,Pleurospermopsis,89.733333000000002,28.116667000000000,BTN,574853940,Apiaceae,SPECIES,1984,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleurospermopsis sikkimensis,Pleurospermopsis,88.583332999999996,27.850000000000001,IND,4538752373,Apiaceae,SPECIES,1897,PRESERVED_SPECIMEN,NA,K,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleurospermopsis sikkimensis,Pleurospermopsis,86.849999999999994,27.733332999999998,NPL,5060514162,Apiaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anemone davidii,Anemone,95.329999999999998,29.320000000000000,CHN,2417428730,Ranunculaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,93.250000000000000,29.879999999999999,CHN,4044001078,Polypodiaceae,SPECIES,2018,PRESERVED_SPECIMEN,NA,NAS,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,95.329999999999998,29.320000000000000,CHN,2417419519,Polypodiaceae,SPECIES,1988,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,95.760000000000005,29.850000000000001,CHN,2417695778,Polypodiaceae,SPECIES,1982,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,85.290000000000006,28.850000000000001,CHN,2417388466,Polypodiaceae,SPECIES,1981,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,88.900000000000006,27.480000000000000,CHN,2417308889,Polypodiaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,92.469999999999999,28.420000000000002,CHN,4045124759,Polypodiaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,83.049999999999997,28.500000000000000,NPL,1055735842,Polypodiaceae,SPECIES,1974,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,82.989002999999997,28.880119000000001,NPL,1056114889,Polypodiaceae,SPECIES,1974,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,94.219999999999999,29.219999999999999,CHN,4043852156,Polypodiaceae,SPECIES,1974,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,94.359999999999999,29.629999999999999,CHN,2417649252,Polypodiaceae,SPECIES,1972,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,85.980000000000004,28.170000000000002,CHN,4044048260,Polypodiaceae,SPECIES,1972,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,76.479699999999994,33.913100000000000,IND,1056912217,Polypodiaceae,SPECIES,1940,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,78.366667000000007,31.383333000000000,IND,1057419109,Polypodiaceae,SPECIES,1939,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,77.110356999999993,31.956346000000000,IND,5070574216,Polypodiaceae,SPECIES,1934,PRESERVED_SPECIMEN,NA,IND,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,90.648142000000007,27.694763999999999,BTN,1055999284,Polypodiaceae,SPECIES,1914,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus thunbergianus,Lepisorus,78.666667000000004,30.500000000000000,IND,1897837211,Polypodiaceae,SPECIES,1881,PRESERVED_SPECIMEN,NA,AK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.270812000000006,27.631163000000001,NPL,4872091334,Ericaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,87.208905999999999,27.652452000000000,NPL,4908579663,Ericaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,88.656700000000001,27.091336999999999,IND,5110225145,Ericaceae,SPECIES,2024,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.307911000000004,28.205670000000001,NPL,4993869046,Ericaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,91.239777000000004,27.275373999999999,BTN,4980534466,Ericaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,79.557483000000005,29.403562999999998,IND,4130144420,Ericaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,82.397807000000000,28.422588000000001,NPL,4606580180,Ericaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,78.102272999999997,30.455452000000001,IND,4137701770,Ericaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,76.339034999999996,32.252910999999997,IND,4165589578,Ericaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,80.231955999999997,30.087685000000000,IND,4165490767,Ericaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,86.727880999999996,27.693489000000000,NPL,4177384790,Ericaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,80.237620000000007,30.065618000000001,IND,4177405475,Ericaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,80.315910000000002,29.987552999999998,IND,4177507813,Ericaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,80.233429000000001,30.080652000000001,IND,4430448945,Ericaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,79.159298000000007,30.610363000000000,IND,3903454638,Ericaceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,84.255367000000007,28.302669000000002,NPL,3873245618,Ericaceae,SPECIES,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,84.255356000000006,28.302416999999998,NPL,3872894673,Ericaceae,SPECIES,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,91.615700000000004,27.416699999999999,BTN,3423958396,Ericaceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,80.227018000000001,30.048905999999999,IND,3468927549,Ericaceae,SPECIES,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,80.234245000000001,30.080420000000000,IND,3455844382,Ericaceae,SPECIES,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,79.670867999999999,29.410374000000001,IND,3456403589,Ericaceae,SPECIES,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,89.929512000000003,27.603356999999999,BTN,2597700818,Ericaceae,SPECIES,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,80.227872000000005,30.080635000000001,IND,3705439332,Ericaceae,SPECIES,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,86.714321999999996,27.761835000000001,NPL,4011561320,Ericaceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.296384000000003,28.142015000000001,NPL,2596239019,Ericaceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,79.400047000000001,30.135328000000001,IND,2598665271,Ericaceae,SPECIES,2018,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,90.142005999999995,27.332122999999999,BTN,1993779761,Ericaceae,SPECIES,2017,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,79.940078999999997,30.112559999999998,IND,2598658699,Ericaceae,SPECIES,2017,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.355556000000007,28.231777999999998,NPL,1703219192,Ericaceae,SPECIES,2017,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,91.195824000000002,27.232882000000000,BTN,3334780381,Ericaceae,SPECIES,2016,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.201667000000000,28.207222000000002,NPL,1423597196,Ericaceae,SPECIES,2016,LIVING_SPECIMEN,Royal Botanic Garden Edinburgh Living Collection,E,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,96.961583000000005,27.522082999999999,MMR,3969807749,Ericaceae,VARIETY,2016,PRESERVED_SPECIMEN,NA,BRIT,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,90.504990000000006,27.521498000000001,BTN,3334779506,Ericaceae,SPECIES,2016,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,89.902580000000000,27.556068000000000,BTN,3334779568,Ericaceae,SPECIES,2015,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,89.879745000000000,27.592086999999999,BTN,3334777523,Ericaceae,SPECIES,2015,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,89.779846000000006,27.695841000000001,BTN,3334780765,Ericaceae,SPECIES,2015,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,89.878371999999999,27.502928000000001,BTN,3334781815,Ericaceae,SPECIES,2015,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,90.012444000000002,27.439506999999999,BTN,3334780547,Ericaceae,SPECIES,2014,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,96.976944000000003,27.634167000000001,MMR,1665151351,Ericaceae,SPECIES,2013,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,96.974999999999994,27.646388999999999,MMR,1665151312,Ericaceae,SPECIES,2013,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,96.976944000000003,27.643611000000000,MMR,1665151291,Ericaceae,SPECIES,2013,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,96.978888999999995,27.622778000000000,MMR,1665151352,Ericaceae,VARIETY,2013,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,79.910892000000004,30.067157999999999,IND,2814184533,Ericaceae,SPECIES,2011,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,87.929266999999996,27.665800000000001,NPL,1257786350,Ericaceae,SPECIES,2010,PRESERVED_SPECIMEN,Tropicos,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,84.025000000000006,28.349000000000000,NPL,4920478754,Ericaceae,SPECIES,2010,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,82.146111000000005,29.589721999999998,NPL,574794828,Ericaceae,SPECIES,2008,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,80.250000000000000,30.180000000000000,IND,615354883,Ericaceae,SPECIES,2005,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.308434000000005,28.108405999999999,NPL,3456045010,Ericaceae,SPECIES,2004,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,79.670000000000002,29.730000000000000,IND,615354888,Ericaceae,SPECIES,2004,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.075000000000003,27.572500000000002,NPL,574971218,Ericaceae,SPECIES,2004,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,97.469999999999999,28.670000000000002,CHN,4043896987,Ericaceae,SPECIES,2003,PRESERVED_SPECIMEN,NA,CDBI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.237778000000006,28.070556000000000,NPL,575041322,Ericaceae,SPECIES,2001,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,88.752778000000006,27.693611000000001,IND,575247917,Ericaceae,SPECIES,1996,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,87.584090000000003,27.546830000000000,NPL,2515073590,Ericaceae,SPECIES,1992,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,87.686250000000001,27.379670000000001,NPL,2517046509,Ericaceae,SPECIES,1992,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.427062000000006,27.657309000000001,NPL,4920477730,Ericaceae,SPECIES,1992,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.290000000000006,28.850000000000001,CHN,2417386525,Ericaceae,SPECIES,1990,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,78.047336999999999,30.470950999999999,IND,685749702,Ericaceae,SPECIES,1987,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.112320999999994,27.408047000000000,NPL,4920476387,Ericaceae,SPECIES,1986,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,79.435546000000002,29.645970999999999,IND,685749704,Ericaceae,SPECIES,1985,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,78.094038999999995,30.446453999999999,IND,685749707,Ericaceae,SPECIES,1985,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,77.202529999999996,30.952508000000002,IND,685749705,Ericaceae,SPECIES,1984,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,78.285098000000005,30.411189000000000,IND,685749706,Ericaceae,SPECIES,1984,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,78.400540000000007,30.930308000000000,IND,685749703,Ericaceae,SPECIES,1984,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,81.481035000000006,28.669598000000001,NPL,4920477722,Ericaceae,SPECIES,1982,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,97.459999999999994,28.660000000000000,CHN,2417495759,Ericaceae,SPECIES,1982,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.424738000000005,27.768467999999999,NPL,4920478287,Ericaceae,SPECIES,1981,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,94.219999999999999,29.219999999999999,CHN,4044481159,Ericaceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,88.900000000000006,27.480000000000000,CHN,2417312663,Ericaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,87.760000000000005,28.359999999999999,CHN,2417478047,Ericaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,91.950000000000003,28.000000000000000,CHN,4044440365,Ericaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.980000000000004,28.170000000000002,CHN,4044326495,Ericaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,87.769999999999996,28.370000000000001,CHN,4043243932,Ericaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,94.359999999999999,29.629999999999999,CHN,2417654603,Ericaceae,SPECIES,1972,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,95.760000000000005,29.850000000000001,CHN,2417699731,Ericaceae,SPECIES,1965,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,77.950014999999993,30.827936999999999,IND,4029456367,Ericaceae,SPECIES,1958,PRESERVED_SPECIMEN,NA,BARO,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,80.717015000000004,29.901882000000001,NPL,4920478492,Ericaceae,SPECIES,1929,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,73.250000000000000,34.670000000000002,PAK,615354853,Ericaceae,SPECIES,1899,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,88.369992999999994,26.974516999999999,IND,1931170015,Ericaceae,SPECIES,1884,PRESERVED_SPECIMEN,Vascular plants,NY,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,87.599999999999994,27.566666999999999,NPL,5054071450,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,84.466667000000001,28.633333000000000,NPL,5054071577,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.033332999999999,27.933333000000001,NPL,5054071888,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,84.783332999999999,28.533332999999999,NPL,5054071930,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,85.299999999999997,28.116667000000000,NPL,5054072013,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,86.816666999999995,27.183333000000001,NPL,5054072044,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,83.316666999999995,28.533332999999999,NPL,5054075411,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,83.250000000000000,28.500000000000000,NPL,5054075405,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,83.283332999999999,28.516667000000002,NPL,5054075400,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,86.516666999999998,27.566666999999999,NPL,5054075430,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,86.283332999999999,27.600000000000001,NPL,5054075479,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,86.599999999999994,27.583333000000000,NPL,5054075459,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyonia ovalifolia,Lyonia,86.683333000000005,27.583333000000000,NPL,5054075500,Ericaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
